time,flux
1325.0151378372855,0.997982309785232
1325.0279215454732,0.9979824836406133
1325.040705253661,0.9979826595226282
1325.0534889618486,0.9979828405021524
1325.0662726700364,0.9979830244044732
1325.079056378224,0.9979832102125238
1325.0918400864118,0.9979834003492675
1325.1046237945995,0.997983592620284
1325.1174075027873,0.997983788997135
1325.130191210975,0.9979839879580135
1325.1429749191627,0.9979841903739538
1325.1557586273505,0.9979843952688282
1325.1685423355382,0.9979846038271993
1325.181326043726,0.9979848150919648
1325.1941097519136,0.9979850298713551
1325.2068934601014,0.9979852473062576
1325.219677168289,0.9979854678643563
1325.2324608764768,0.9979856928506224
1325.2452445846645,0.9979859181489302
1325.2580282928523,0.9979861492731312
1325.27081200104,0.9979863810724967
1325.2835957092277,0.9979866168852262
1325.2963794174154,0.9979868559017833
1325.3091631256032,0.9982492786916287
1325.321946833791,0.9981354880342339
1325.3347305419786,0.9981163820474612
1325.3475142501663,0.9980963420065623
1325.360297958354,0.998220835421289
1325.3730816665418,0.9982131128978717
1325.3858653747295,0.998303918463749
1325.3986490829172,0.9982374128553628
1325.411432791105,0.9982587690135947
1325.424216499293,0.998255357039022
1325.4370002074807,0.9981599479166934
1325.4497839156684,0.9979703191798873
1325.462567623856,0.9978863656540449
1325.4753513320438,0.9978866814292882
1325.4881350402316,0.9980431499204668
1325.5009187484193,0.9977971285428494
1325.513702456607,0.9979338009796742
1325.5264861647947,0.9979570022391131
1325.5392698729825,0.9978853311108146
1325.5520535811702,0.9979760985203712
1325.564837289358,0.9982434848513599
1325.5776209975456,0.9982335045613114
1325.5904047057334,0.9982507247602269
1325.603188413921,0.9983431517405077
1325.6159721221088,0.9982615382207872
1325.6287558302965,0.9982485927647448
1325.6415395384843,0.9982219393441776
1325.654323246672,0.998318472877443
1325.6671069548597,0.9982295461561732
1325.6798906630474,0.9983510347090484
1325.6926743712352,0.9983384693531759
1325.705458079423,0.9983134567411835
1325.7182417876106,0.9982348982133835
1325.7310254957983,0.9982506558291399
1325.743809203986,0.9980739305915929
1325.7565929121738,0.9981807377255644
1325.7693766203615,0.9983035437364125
1325.7821603285493,0.9982810089536049
1325.794944036737,0.9983545044927767
1325.8077277449247,0.9983175438258842
1325.8205114531124,0.9982792555258945
1325.8332951613002,0.9981395811368301
1325.8460788694879,0.9983063946621014
1325.8588625776758,0.9983610697505759
1325.8716462858636,0.9981976767066698
1325.8844299940513,0.9982401003926576
1325.897213702239,0.9982528527204698
1325.9099974104267,0.9983237000985132
1325.9227811186145,0.9982616967735558
1325.9355648268022,0.9980926759568535
1325.94834853499,0.9983503991614789
1325.9611322431776,0.9982368289845666
1325.9739159513654,0.9981362247949512
1325.986699659553,0.998250728985811
1325.9994833677408,0.9981627277456988
1326.0122670759285,0.9982047641242225
1326.0250507841163,0.9984453327083432
1326.037834492304,0.9982298914671075
1326.0506182004917,0.9983031710759447
1326.0634019086795,0.9983550676266782
1326.0761856168672,0.9983251775634376
1326.088969325055,0.9981543299890373
1326.1017530332426,0.99814932026232
1326.1145367414304,0.9984265205521257
1326.127320449618,0.9982959365766337
1326.1401041578058,0.9983577115194965
1326.1528878659935,0.9983090535953804
1326.1656715741813,0.998255087019354
1326.178455282369,0.9981747854823015
1326.1912389905567,0.9983246971273716
1326.2040226987444,0.9984803504696182
1326.2168064069322,0.9982571212578957
1326.22959011512,0.9983268726606391
1326.2423738233076,0.998172152258007
1326.2551575314953,0.9982691835413819
1326.267941239683,0.9982783718822454
1326.280724947871,0.9982852274951769
1326.2935086560587,0.9982660383376961
1326.3062923642465,0.9982398981821236
1326.3190760724342,0.9982763698848157
1326.331859780622,0.9981396579731597
1326.3446434888097,0.9983676897735849
1326.3574271969974,0.9983051274917987
1326.370210905185,0.9982548597141446
1326.3829946133728,0.9982562354650915
1326.3957783215606,0.9982794956226119
1326.4085620297483,0.9983494994041188
1326.421345737936,0.998289720367709
1326.4341294461237,0.9981832372409584
1326.4469131543115,0.9982337923017109
1326.4596968624992,0.9983282292834974
1326.472480570687,0.9981408825693562
1326.4852642788746,0.9982558282137706
1326.4980479870624,0.998197994351763
1326.51083169525,0.9983389014351176
1326.5236154034378,0.9982023404127768
1326.5363991116255,0.9984295379180196
1326.5491828198133,0.9983402703664552
1326.561966528001,0.9981230164945749
1326.5747502361887,0.9981969651720817
1326.5875339443764,0.998275376641947
1326.6003176525642,0.9982222610078914
1326.613101360752,0.9982339208242065
1326.6258850689396,0.998249303786255
1326.6386687771274,0.9982946705011887
1326.651452485315,0.9982580185757861
1326.6642361935028,0.9984421914838326
1326.6770199016905,0.9981770564477259
1326.6898036098783,0.9982641917984941
1326.702587318066,0.9981278219063585
1326.715371026254,0.9981795629305656
1326.7281547344417,0.9982892083981977
1326.7409384426294,0.9983283146917714
1326.753722150817,0.9981872038508982
1326.7665058590048,0.9983108652464855
1326.7792895671926,0.9982952699511177
1326.7920732753803,0.9983532307524027
1326.804856983568,0.998213061100446
1326.8176406917557,0.9983286740409079
1326.8304243999435,0.9984399596997693
1326.8432081081312,0.9983008903614942
1326.855991816319,0.9982994907371916
1326.8687755245066,0.9983969953862127
1326.8815592326944,0.998370558349231
1326.894342940882,0.9982635906002099
1326.9071266490698,0.9983062683028983
1326.9199103572575,0.9981541353524018
1326.9326940654453,0.9982241172074626
1326.945477773633,0.9982843212037926
1326.9582614818207,0.9982198045897289
1326.9710451900085,0.9981815915616506
1326.9838288981962,0.9984096427706871
1326.996612606384,0.998383257247932
1327.0093963145716,0.9983929319785818
1327.0221800227594,0.9983885106767953
1327.034963730947,0.9983406604172682
1327.0477474391348,0.998293560758636
1327.0605311473225,0.9984008175627221
1327.0733148555103,0.998386948050921
1327.086098563698,0.9982605968022943
1327.0988822718857,0.9984251951879658
1327.1116659800734,0.998427950744027
1327.1244496882612,0.9983112589400898
1327.137233396449,0.9984576342517046
1327.1500171046368,0.9982384769848962
1327.1628008128246,0.9984098872418028
1327.1755845210123,0.9983032547067267
1327.1883682292,0.9983953731781204
1327.2011519373877,0.9983879807964597
1327.2139356455755,0.9982255775437368
1327.2267193537632,0.9983774358983188
1327.239503061951,0.9982343054053575
1327.2522867701387,0.9981473182522542
1327.2650704783264,0.998309215140425
1327.277854186514,0.9983510498406235
1327.2906378947018,0.9982188940970993
1327.3034216028896,0.9982896410211608
1327.3162053110773,0.9984114862866518
1327.328989019265,0.998326558017992
1327.3417727274527,0.9981659014599082
1327.3545564356405,0.9983777914070826
1327.3673401438282,0.9983924255788277
1327.380123852016,0.9983104496184022
1327.3929075602036,0.99822072714726
1327.4056912683914,0.9983119821596121
1327.418474976579,0.9983034430550038
1327.4312586847668,0.9983116827575844
1327.4440423929545,0.9982682539609575
1327.4568261011423,0.9983973472765538
1327.46960980933,0.9983362988919282
1327.4823935175177,0.9984074315231952
1327.4951772257054,0.9982583399978836
1327.5079609338932,0.9982498317632198
1327.520744642081,0.9983876894436235
1327.5335283502686,0.9983569600205723
1327.5463120584564,0.9983016251318253
1327.559095766644,0.9983338455929591
1327.5718794748318,0.9982813976412
1327.5846631830198,0.9984479134507336
1327.5974468912075,0.9983988201165606
1327.6102305993952,0.9983790456336898
1327.623014307583,0.9983624029358127
1327.6357980157707,0.9983281667177388
1327.6485817239584,0.9984084195778945
1327.661365432146,0.9984968277429768
1327.6741491403338,0.9982991691061944
1327.6869328485216,0.9984515163876498
1327.6997165567093,0.9982673607650129
1327.712500264897,0.9984315655744994
1327.7252839730847,0.9983303621386647
1327.7380676812725,0.9982673779958846
1327.7508513894602,0.9982993961559188
1327.763635097648,0.9982112154466164
1327.7764188058356,0.9980569467846157
1327.7892025140234,0.9983537406121594
1327.801986222211,0.9983159782419517
1327.8147699303988,0.9983870626219017
1327.8275536385866,0.998502199660183
1327.8403373467743,0.9983124815261202
1327.853121054962,0.9984089653778564
1327.8659047631497,0.9984150374459465
1327.8786884713375,0.9984030571780617
1327.8914721795252,0.9983482182026782
1327.904255887713,0.9983947253549718
1327.9170395959006,0.9983903772688126
1327.9298233040884,0.998484535813061
1327.942607012276,0.9984724607329815
1327.9553907204638,0.9984927807743661
1327.9681744286515,0.9983163189725912
1327.9809581368393,0.998410606985632
1327.993741845027,0.9983868502709998
1328.006525553215,0.9985208927920473
1328.0193092614027,0.9982942322075659
1328.0320929695904,0.9984328867628253
1328.0448766777781,0.9984764818610349
1328.0576603859658,0.9984500419397684
1328.0704440941536,0.9984751454219756
1328.0832278023413,0.9984810823213845
1328.096011510529,0.9984595073314768
1328.1087952187168,0.9982834022196047
1328.1215789269045,0.9984163649406725
1328.1343626350922,0.9984790169707384
1328.14714634328,0.9983924026987671
1328.1599300514677,0.9983908638553539
1328.1727137596554,0.9984682095142792
1328.185497467843,0.9984044973800786
1328.1982811760308,0.9983578721330416
1328.2110648842186,0.9984148119161755
1328.2238485924063,0.9983687507736183
1328.236632300594,0.9984173053964104
1328.2494160087817,0.9984433010863302
1328.2621997169695,0.9983436092738298
1328.2749834251572,0.9984618899938628
1328.287767133345,0.9984360875804066
1328.3005508415326,0.9985225156111112
1328.3133345497204,0.9984533906708705
1328.326118257908,0.9985406688771644
1328.3389019660958,0.9985098138658052
1328.3516856742835,0.9984063399786036
1328.3644693824713,0.9983451588417686
1328.377253090659,0.9983855577890165
1328.3900367988467,0.9983522189949282
1328.4028205070344,0.9983818482099421
1328.4156042152222,0.9982565627080222
1328.42838792341,0.9983528106054995
1328.4411716315979,0.998555403239085
1328.4539553397856,0.998472441576233
1328.4667390479733,0.9985023765207552
1328.479522756161,0.9984693732106111
1328.4923064643488,0.9983991190722419
1328.5050901725365,0.9984571220792777
1328.5178738807242,0.9983312774281644
1328.530657588912,0.9983747136253459
1328.5434412970997,0.9983193697630048
1328.5562250052874,0.9984777763295934
1328.5690087134751,0.998516662378867
1328.5817924216628,0.998365586273266
1328.5945761298506,0.9984921605570999
1328.6073598380383,0.998573540949617
1328.620143546226,0.9984840784351806
1328.6329272544137,0.9985570952119426
1328.6457109626015,0.998531261574724
1328.6584946707892,0.9984520371368362
1328.671278378977,0.9985581832226602
1328.6840620871646,0.998455303918901
1328.6968457953524,0.9982903282397704
1328.70962950354,0.9984344212975871
1328.7224132117278,0.9984141127294129
1328.7351969199156,0.9984936419831147
1328.7479806281033,0.9984626545096283
1328.760764336291,0.9983568642526035
1328.7735480444787,0.9984155328359395
1328.7863317526665,0.9986001269683752
1328.7991154608542,0.9983346504638577
1328.811899169042,0.9985063758185493
1328.8246828772296,0.9985204699225442
1328.8374665854174,0.9985358118964363
1328.850250293605,0.9983963943523313
1328.8630340017928,0.9986282483448872
1328.8758177099808,0.9985126876456908
1328.8886014181685,0.998559387781267
1328.9013851263562,0.99866047083095
1328.914168834544,0.9984042587668565
1328.9269525427317,0.9984779944870295
1328.9397362509194,0.9985013268241506
1328.9525199591071,0.9981767257507936
1328.9653036672948,0.9985018555558636
1328.9780873754826,0.9985184239668918
1328.9908710836703,0.9985249009885617
1329.003654791858,0.9984322548417768
1329.0164385000458,0.9985143780636991
1329.0292222082335,0.9983372193517202
1329.0420059164212,0.9984797128114092
1329.054789624609,0.9984454993880246
1329.0675733327967,0.9985566660663088
1329.0803570409844,0.9985023082477826
1329.093140749172,0.9985453999814993
1329.1059244573598,0.998431084555842
1329.1187081655476,0.998440291150106
1329.1314918737353,0.9985536826015858
1329.144275581923,0.9985270460036584
1329.1570592901107,0.998529968137302
1329.1698429982985,0.998623876561729
1329.1826267064862,0.9984457225855939
1329.195410414674,0.9984707959161477
1329.2081941228616,0.9985135160008876
1329.2209778310494,0.9984216426526272
1329.233761539237,0.9985375832078028
1329.2465452474248,0.9984002832851966
1329.2593289556125,0.9986744805318907
1329.2721126638003,0.9985364996708358
1329.284896371988,0.9985371120323222
1329.2976800801757,0.9985276221967372
1329.3104637883637,0.9986336504655007
1329.3232474965514,0.9985734299656305
1329.3360312047391,0.9986113040665927
1329.3488149129269,0.9986180496195122
1329.3615986211146,0.998613680589295
1329.3743823293023,0.9985798190292857
1329.38716603749,0.9986194804834646
1329.3999497456778,0.998556125141187
1329.4127334538655,0.9985568543526664
1329.4255171620532,0.9985140799441488
1329.438300870241,0.9984097546500305
1329.4510845784287,0.998194534636561
1329.4638682866164,0.9986241982858199
1329.4766519948041,0.9985836754782946
1329.4894357029918,0.9984046754478743
1329.5022194111796,0.9984627502861636
1329.5150031193673,0.9985782966464122
1329.527786827555,0.9983500389272012
1329.5405705357427,0.9985082605859658
1329.5533542439305,0.9985180394441084
1329.5661379521182,0.9984368904459202
1329.578921660306,0.9985494666912262
1329.5917053684936,0.99831694744744
1329.6044890766814,0.9984191807169067
1329.617272784869,0.9984290774283644
1329.6300564930568,0.9983668378851195
1329.6428402012446,0.9985891933419407
1329.6556239094323,0.9984400979438083
1329.66840761762,0.9987190323665903
1329.6811913258077,0.9984265528612507
1329.6939750339955,0.9984843830757368
1329.7067587421832,0.9984514195821262
1329.719542450371,0.99866172843318
1329.7323261585586,0.9985948303118732
1329.7451098667466,0.9985840257530588
1329.7578935749343,0.9985130757112183
1329.770677283122,0.9985736152503397
1329.7834609913098,0.9983873445291306
1329.7962446994975,0.998586732933736
1329.8090284076852,0.998505526136
1329.821812115873,0.9986713179084015
1329.8345958240607,0.9990645002871721
1329.8473795322484,0.9985263453330392
1329.8601632404361,0.9984016305472599
1329.8729469486238,0.9984756074555646
1329.8857306568116,0.9984666691535931
1329.8985143649993,0.9983541289298403
1329.911298073187,0.9985138724974872
1329.9240817813748,0.9985740524887287
1329.9368654895625,0.9985640857110624
1329.9496491977502,0.9986332172615405
1329.962432905938,0.9985225133693725
1329.9752166141257,0.9984963551409838
1329.9880003223134,0.9985542629467719
1330.000784030501,0.9985326920694971
1330.0135677386888,0.998451018370046
1330.0263514468766,0.9984851826844656
1330.0391351550643,0.9987436513426152
1330.051918863252,0.9984424354853841
1330.0647025714397,0.998577635147718
1330.0774862796275,0.9984912892202858
1330.0902699878152,0.9985784612424807
1330.103053696003,0.9984914123961405
1330.1158374041906,0.9984033360883866
1330.1286211123784,0.9983626051050694
1330.141404820566,0.99874675424443
1330.1541885287538,0.9984961184268986
1330.1669722369415,0.9984580419680975
1330.1797559451295,0.9983910951812988
1330.1925396533172,0.9986510226338223
1330.205323361505,0.9985220916530962
1330.2181070696927,0.9984480515792333
1330.2308907778804,0.9986745583357867
1330.2436744860681,0.9983569460914804
1330.2564581942559,0.9985886863773304
1330.2692419024436,0.9984788410113893
1330.2820256106313,0.9987168745134815
1330.294809318819,0.9985235599350456
1330.3075930270068,0.9986204263243573
1330.3203767351945,0.9986494436902889
1330.3331604433822,0.998479541788975
1330.34594415157,0.998563158049105
1330.3587278597577,0.9984531112941558
1330.3715115679454,0.9985357091954697
1330.3842952761331,0.998538111240285
1330.3970789843208,0.9986071679360972
1330.4098626925086,0.9983913952098499
1330.4226464006963,0.9984873204293061
1330.435430108884,0.9986868523465423
1330.4482138170717,0.9984886370253058
1330.4609975252595,0.9985545035281516
1330.4737812334472,0.9984632822717725
1330.486564941635,0.9985817191981605
1330.4993486498227,0.9985858792781165
1330.5121323580104,0.9985451293015736
1330.524916066198,0.9985266528893539
1330.5376997743858,0.9985028153606629
1330.5504834825736,0.9986250110949696
1330.5632671907613,0.9984761037111809
1330.576050898949,0.9985274402608506
1330.5888346071367,0.9988187098755601
1330.6016183153247,0.9986560457422738
1330.6144020235124,0.998594145909397
1330.6271857317001,0.9985875029913325
1330.6399694398879,0.9987482373296414
1330.6527531480756,0.9985995524920374
1330.6655368562633,0.998615170634531
1330.678320564451,0.998626320210243
1330.6911042726388,0.9985396953278487
1330.7038879808265,0.9985534489661693
1330.7166716890142,0.9984843216317927
1330.729455397202,0.9985326016957589
1330.7422391053897,0.9986191998740979
1330.7550228135774,0.9986937635318006
1330.7678065217651,0.9984934583119737
1330.7805902299528,0.9985751972128282
1330.7933739381406,0.9986846852172577
1330.8061576463283,0.9985138264877196
1330.818941354516,0.9985069481480788
1330.8317250627038,0.9986199982453646
1330.8445087708915,0.9987791737934205
1330.8572924790792,0.9986441384566002
1330.870076187267,0.9986024637177711
1330.8828598954547,0.998655012246366
1330.8956436036424,0.9985293660373759
1330.90842731183,0.9986142505345206
1330.9212110200178,0.998644314255038
1330.9339947282056,0.9986361184340655
1330.9467784363933,0.9985975528248172
1330.959562144581,0.9984893352555071
1330.9723458527687,0.9984911536318358
1330.9851295609565,0.9985778085287704
1330.9979132691442,0.9984756703958928
1331.010696977332,0.998539673699946
1331.0234806855196,0.998607594350666
1331.0362643937076,0.998703188383945
1331.0490481018953,0.9985724920271034
1331.061831810083,0.9986049853903575
1331.0746155182708,0.9985393624867972
1331.0873992264585,0.9984733579066256
1331.1001829346462,0.9986805495824909
1331.112966642834,0.9986741363471763
1331.1257503510217,0.9985633506407197
1331.1385340592094,0.9986655275717131
1331.1513177673971,0.9984711236576884
1331.1641014755849,0.9986096291601947
1331.1768851837726,0.9986456512492434
1331.1896688919603,0.9987111567046002
1331.202452600148,0.9985583823937375
1331.2152363083358,0.9987250496592139
1331.2280200165235,0.9986874466722494
1331.2408037247112,0.99862078151125
1331.253587432899,0.9985769006955645
1331.2663711410867,0.9985741105106758
1331.2791548492744,0.9987862343067109
1331.2919385574621,0.9988211627786527
1331.3047222656498,0.9986583627913063
1331.3175059738376,0.9985356477154893
1331.3302896820253,0.9985941292614648
1331.343073390213,0.9985934159500631
1331.3558570984007,0.9985744657724661
1331.3686408065885,0.9985676131740867
1331.3814245147762,0.9986368387285894
1331.394208222964,0.9987767284395246
1331.4069919311517,0.998713548675908
1331.4197756393394,0.998589869629551
1331.432559347527,0.9985427617431444
1331.4453430557148,0.9987836923785847
1331.4581267639026,0.9987926839053513
1331.4709104720905,0.9987099763228097
1331.4836941802782,0.9986954622054673
1331.496477888466,0.9985080507819077
1331.5092615966537,0.9986800660172166
1331.5220453048414,0.9986710189297371
1331.5348290130291,0.998755023558087
1331.5476127212169,0.9987182487865376
1331.5603964294046,0.9987465873328072
1331.5731801375923,0.9988422393381138
1331.58596384578,0.998700891331718
1331.5987475539678,0.9988079893893091
1331.6115312621555,0.9986917229099299
1331.6243149703432,0.998856177191752
1331.637098678531,0.9986129796830124
1331.6498823867187,0.9987370488549783
1331.6626660949064,0.9986415474673636
1331.6754498030941,0.9987404127615188
1331.6882335112819,0.9986878416904154
1331.7010172194696,0.9988665266264304
1331.7138009276573,0.9985022714509297
1331.726584635845,0.998422510029107
1331.7393683440328,0.9984346383580389
1331.7521520522205,0.9984378551038527
1331.7649357604082,0.9985756010155783
1331.777719468596,0.9983014534889397
1331.7905031767837,0.998433146468643
1331.8032868849714,0.9983170126886395
1331.816070593159,0.9985017408397082
1331.8288543013468,0.9987504242516491
1331.8416380095346,0.9986498648850273
1331.8544217177223,0.9986610383284517
1331.86720542591,0.9986360437666287
1331.8799891340977,0.998642358810356
1331.8927728422855,0.9986461941911654
1331.9055565504734,0.9986775415093819
1331.9183402586611,0.9987588390136556
1331.9311239668489,0.9986710136219723
1331.9439076750366,0.998525765130823
1331.9566913832243,0.9987489089074468
1331.969475091412,0.9987450112177029
1331.9822587995998,0.9985867994494562
1331.9950425077875,0.9988861993615317
1332.0078262159752,0.9986954264071835
1332.020609924163,0.9986791779507408
1332.0333936323507,0.9987854627120085
1332.0461773405384,0.998775313667816
1332.0589610487261,0.998991161665616
1332.0717447569139,0.9989010815928895
1332.0845284651016,0.9987865806842726
1332.0973121732893,0.9987176186120056
1332.110095881477,0.99874065525351
1332.1228795896648,0.9989083497871487
1332.1356632978525,0.9988661518290036
1332.1484470060402,0.9988745021606021
1332.161230714228,0.9987342720241544
1332.1740144224157,0.9986886409927036
1332.1867981306034,0.9987594986362289
1332.1995818387911,0.9988759419664605
1332.2123655469788,0.9987149931422337
1332.2251492551666,0.9987192375532898
1332.2379329633543,0.9988312839842186
1332.250716671542,0.9989173852344857
1332.2635003797297,0.9987115974078636
1332.2762840879175,0.9987367275948307
1332.2890677961052,0.9988066109242236
1332.301851504293,0.9988700463225448
1332.3146352124807,0.9988968662846011
1332.3274189206686,0.9987197998488377
1332.3402026288563,0.9987399568564616
1332.352986337044,0.9988202145160974
1332.3657700452318,0.9988716534186932
1332.3785537534195,0.9988440609293001
1332.3913374616072,0.9988149198175305
1332.404121169795,0.999049130239586
1332.4169048779827,0.9988845378959907
1332.4296885861704,0.9989931391328442
1332.4424722943581,0.998923064726351
1332.4552560025459,0.9988528676371762
1332.4680397107336,0.998879355312169
1332.4808234189213,0.9989194836704495
1332.493607127109,0.9989519187919225
1332.5063908352968,0.9989487585763491
1332.5191745434845,0.9988231817246329
1332.5319582516722,0.99884644679375
1332.54474195986,0.9987268192380213
1332.5575256680477,0.9988089279954634
1332.5703093762354,0.9988072188089061
1332.5830930844231,0.9987588266449023
1332.5958767926109,0.9988825140611037
1332.6086605007986,0.9988629223803799
1332.6214442089863,0.9988204200554855
1332.634227917174,0.9987551476234257
1332.6470116253618,0.9990094941149895
1332.6597953335495,0.9988195529286648
1332.6725790417372,0.9988656997927273
1332.685362749925,0.9990067784018736
1332.6981464581127,0.9987400449595124
1332.7109301663004,0.998758705805031
1332.723713874488,0.9987474848076515
1332.7364975826758,0.9989615838536935
1332.7492812908636,0.9989254039248563
1332.7620649990515,0.9987706408172139
1332.7748487072392,0.9988704189176919
1332.787632415427,0.9988250654905267
1332.8004161236147,0.9989011368133995
1332.8131998318024,0.998833405578092
1332.8259835399901,0.9989372943431017
1332.8387672481779,0.9988986638092167
1332.8515509563656,0.9989290853050378
1332.8643346645533,0.9990208660937915
1332.877118372741,0.9988867622374114
1332.8899020809288,0.9989599546344761
1332.9026857891165,0.9990189357095304
1332.9154694973042,0.9989999220278103
1332.928253205492,0.9989516635798903
1332.9410369136797,0.9989814835045691
1332.9538206218674,0.9989315224696028
1332.9666043300551,0.9987603777636582
1332.9793880382429,0.9989833000744144
1332.9921717464306,0.9988885801903011
1333.0049554546183,0.9988838310242432
1333.017739162806,0.9989513427446621
1333.0305228709938,0.9988910629093055
1333.0433065791815,0.9990543594869841
1333.0560902873692,0.9989734145092594
1333.068873995557,0.9989811746980756
1333.0816577037447,0.9989737185201655
1333.0944414119324,0.9990894524839047
1333.1072251201201,0.9990506268518782
1333.1200088283078,0.9990414748737768
1333.1327925364956,0.9989484802050259
1333.1455762446833,0.9987432347097591
1333.158359952871,0.9989875507495929
1333.1711436610587,0.9988122511087922
1333.1839273692465,0.9990129647127007
1333.1967110774344,0.9991795047833907
1333.2094947856222,0.9989855684872416
1333.2222784938099,0.9989393582218269
1333.2350622019976,0.9990104525525169
1333.2478459101853,0.9990493094386707
1333.260629618373,0.9989733925456299
1333.2734133265608,0.9991381636537554
1333.2861970347485,0.9990311205915169
1333.2989807429362,0.9990790244737314
1333.311764451124,0.9990595267635466
1333.3245481593117,0.9991054460262981
1333.3373318674994,0.9989914412645267
1333.3501155756871,0.9990001592792987
1333.3628992838749,0.9991014865657528
1333.3756829920626,0.998974926425967
1333.3884667002503,0.9989127958131487
1333.401250408438,0.9989810259412651
1333.4140341166258,0.9989487609292473
1333.4268178248135,0.9990059852595146
1333.4396015330012,0.9990581138399256
1333.452385241189,0.9989771581411072
1333.4651689493767,0.9990822557579723
1333.4779526575644,0.9991595252193664
1333.4907363657521,0.9990969262544536
1333.5035200739399,0.999173621050179
1333.5163037821276,0.9991813603002007
1333.5290874903153,0.9989593427231819
1333.541871198503,0.9990941434602383
1333.5546549066908,0.9990553957131898
1333.5674386148785,0.9989634016019198
1333.5802223230662,0.9991518533918712
1333.593006031254,0.9990777275007455
1333.6057897394417,0.9990105512226669
1333.6185734476294,0.9991348636058773
1333.6313571558173,0.9991520083028288
1333.644140864005,0.9991414147774875
1333.6569245721928,0.9990430923783121
1333.6697082803805,0.9991798954012765
1333.6824919885682,0.9990381033283209
1333.695275696756,0.9992015589667637
1333.7080594049437,0.9991024818218189
1333.7208431131314,0.9991730211399175
1333.7336268213191,0.9989710392760447
1333.7464105295069,0.9991514143026552
1333.7591942376946,0.9992152341940695
1333.7719779458823,0.999097947038071
1333.78476165407,0.9990099066873801
1333.7975453622578,0.9988605049074598
1333.8103290704455,0.9990374386075079
1333.8231127786332,0.9990797287689503
1333.835896486821,0.9989749803662931
1333.8486801950087,0.9992452025173788
1333.8614639031964,0.9991327351109136
1333.8742476113841,0.9990036099201761
1333.8870313195719,0.9991789342497079
1333.8998150277596,0.9991942535922587
1333.9125987359473,0.999100630016644
1333.925382444135,0.9991577838803826
1333.9381661523228,0.9990816556477896
1333.9509498605105,0.9991975691551583
1333.9637335686982,0.9990515466990021
1333.976517276886,0.9990436353578143
1333.9893009850737,0.9991805877578147
1334.0020846932614,0.9990352619768103
1334.0148684014491,0.9989992843320284
