time,flux
1325.5122353356683,1.4642646e+06
1325.5136242059561,1.4641014e+06
1325.515013076359,1.4642736e+06
1325.5164019467625,1.4642515e+06
1325.5177908170504,1.4644441e+06
1325.519179687453,1.4639936e+06
1325.5205685578567,1.4643301e+06
1325.521957428261,1.464253e+06
1325.5233462986637,1.4641756e+06
1325.5247351689509,1.464184e+06
1325.526124039355,1.4641882e+06
1325.5275129097586,1.4640214e+06
1325.528901780162,1.4641692e+06
1325.5302906505653,1.4641e+06
1325.531679521086,1.4640445e+06
1325.5330683914895,1.4642145e+06
1325.5344572618924,1.4640825e+06
1325.5358461322967,1.4636918e+06
1325.5372350027,1.464129e+06
1325.5386238732194,1.4640574e+06
1325.5400127436237,1.4640181e+06
1325.5414016141435,1.4642509e+06
1325.5427904845465,1.4641445e+06
1325.5441793549508,1.4643704e+06
1325.5455682254712,1.4639334e+06
1325.5469570959904,1.464279e+06
1325.548345966394,1.4645542e+06
1325.5497348369145,1.4643395e+06
1325.5511237074338,1.4643875e+06
1325.5525125778372,1.4640654e+06
1325.553901448358,1.464344e+06
1325.5552903188773,1.463983e+06
1325.556679189397,1.4644649e+06
1325.5580680599178,1.4640218e+06
1325.5594569303212,1.4640471e+06
1325.5608458008412,1.4643351e+06
1325.5622346713612,1.4644364e+06
1325.5636235419975,1.4645186e+06
1325.5650124125173,1.4645702e+06
1325.5664012830373,1.4642108e+06
1325.5677901535573,1.464615e+06
1325.5691790240771,1.4646839e+06
1325.5705678945972,1.4646101e+06
1325.571956765234,1.4646398e+06
1325.573345635754,1.4646388e+06
1325.5747345062732,1.4644849e+06
1325.5761233769103,1.464671e+06
1325.577512247431,1.464563e+06
1325.5789011180666,1.4643791e+06
1325.5802899885866,1.4646166e+06
1325.5816788592238,1.4646746e+06
1325.5830677297429,1.4642968e+06
1325.5844566003793,1.464612e+06
1325.5858454710162,1.4646384e+06
1325.5872343415353,1.4646491e+06
1325.5886232121718,1.4645319e+06
1325.5900120828087,1.4645705e+06
1325.5914009534445,1.4645808e+06
1325.5927898240807,1.4646242e+06
1325.5941786946014,1.4646621e+06
1325.5955675652378,1.4644651e+06
1325.5969564358743,1.4646986e+06
1325.5983453065105,1.464554e+06
1325.5997341771467,1.4646478e+06
1325.6011230478996,1.4647736e+06
1325.602511918536,1.4645956e+06
1325.6039007891723,1.4648275e+06
1325.6052896598087,1.464865e+06
1325.6066785304452,1.4645606e+06
1325.6080674011985,1.4647539e+06
1325.609456271835,1.4646319e+06
1325.6108451424705,1.4643106e+06
1325.6122340132238,1.4645115e+06
1325.613622883861,1.4649212e+06
1325.615011754613,1.4647792e+06
1325.6164006252493,1.4645032e+06
1325.6177894960028,1.4647419e+06
1325.6191783666386,1.4645664e+06
1325.6205672373912,1.4648929e+06
1325.6219561080284,1.4646558e+06
1325.6233449787803,1.4647156e+06
1325.6247338495332,1.4646888e+06
1325.6261227202867,1.4647466e+06
1325.6275115909223,1.4644389e+06
1325.6289004616751,1.464584e+06
1325.6302893324284,1.4644131e+06
1325.6316782031813,1.4642138e+06
1325.633067073934,1.4644072e+06
1325.6344559446866,1.4644814e+06
1325.6358448154394,1.464806e+06
1325.6372336861923,1.4648159e+06
1325.638622556945,1.4644485e+06
1325.6400114276978,1.4643428e+06
1325.641400298567,1.4645244e+06
1325.6427891693197,1.4645734e+06
1325.6441780400723,1.4644889e+06
1325.6455669108252,1.4645351e+06
1325.6469557816945,1.4644419e+06
1325.6483446524478,1.4643972e+06
1325.6497335232011,1.4647965e+06
1325.6511223940697,1.4647059e+06
1325.6525112648226,1.464611e+06
1325.6539001356923,1.4647122e+06
1325.6552890064445,1.4645752e+06
1325.6566778773135,1.4646705e+06
1325.658066748067,1.464604e+06
1325.6594556189357,1.4646775e+06
1325.6608444898047,1.4648276e+06
1325.6622333605583,1.464656e+06
1325.6636222314269,1.4648806e+06
1325.665011102296,1.4645452e+06
1325.6663999731659,1.4645472e+06
1325.6677888439185,1.4645321e+06
1325.6691777147876,1.4644071e+06
1325.6705665856568,1.4644811e+06
1325.6719554565261,1.4646291e+06
1325.6733443273952,1.4644455e+06
1325.6747331982644,1.4644141e+06
1325.6761220691337,1.4645778e+06
1325.6775109400028,1.4646902e+06
1325.6788998108718,1.464702e+06
1325.6802886818575,1.4647234e+06
1325.6816775527273,1.4646656e+06
1325.6830664235965,1.464432e+06
1325.684455294465,1.4641882e+06
1325.6858441653349,1.4644628e+06
1325.6872330363205,1.4645834e+06
1325.6886219071898,1.464262e+06
1325.690010778176,1.4648141e+06
1325.6913996490443,1.4644509e+06
1325.6927885199136,1.4647205e+06
1325.6941773908998,1.4646835e+06
1325.6955662617684,1.4645824e+06
1325.6969551327538,1.4645412e+06
1325.6983440037402,1.4644349e+06
1325.6997328746095,1.4648015e+06
1325.7011217455952,1.4645268e+06
1325.7025106165806,1.4646069e+06
1325.7038994874497,1.464831e+06
1325.7052883584354,1.464637e+06
1325.706677229421,1.4648346e+06
1325.7080661004065,1.464645e+06
1325.7094549712758,1.4644466e+06
1325.7108438422615,1.4644329e+06
1325.712232713247,1.4644198e+06
1325.7136215842324,1.464445e+06
1325.7150104552181,1.4644471e+06
1325.7163993262038,1.464388e+06
1325.71778819719,1.4644966e+06
1325.7191770681757,1.464646e+06
1325.7205659391607,1.464664e+06
1325.7219548102632,1.4645928e+06
1325.723343681249,1.4646916e+06
1325.7247325522337,1.4646632e+06
1325.7261214232199,1.4646455e+06
1325.727510294322,1.4644589e+06
1325.7288991653077,1.4645795e+06
1325.7302880362938,1.4646776e+06
1325.731676907395,1.4644712e+06
1325.733065778381,1.4645005e+06
1325.734454649367,1.4645346e+06
1325.7358435204692,1.4644239e+06
1325.7372323914547,1.4645246e+06
1325.7386212625565,1.4645016e+06
1325.7400101335422,1.4646456e+06
1325.7413990046443,1.4644314e+06
1325.7427878757462,1.4644975e+06
1325.744176746732,1.4642401e+06
1325.745565617834,1.464772e+06
1325.746954488936,1.4645485e+06
1325.7483433599214,1.4645675e+06
1325.7497322310235,1.4645892e+06
1325.7511211021256,1.4645295e+06
1325.7525099732275,1.4645259e+06
1325.7538988443303,1.464471e+06
1325.7552877154321,1.4644894e+06
1325.7566765865336,1.4644628e+06
1325.7580654576363,1.4646102e+06
1325.7594543287382,1.4643625e+06
1325.7608431998397,1.4646484e+06
1325.7622320709422,1.4644966e+06
1325.7636209420443,1.4645131e+06
1325.7650098131455,1.4644045e+06
1325.766398684248,1.4642844e+06
1325.7677875553504,1.4643879e+06
1325.7691764264523,1.4645349e+06
1325.7705652976715,1.4652922e+06
1325.7719541687734,1.4646769e+06
1325.7733430398753,1.4646064e+06
1325.7747319110938,1.4646972e+06
1325.776120782196,1.4646548e+06
1325.7775096532978,1.4644851e+06
1325.7788985245163,1.4646499e+06
1325.7802873956184,1.4647909e+06
1325.7816762668367,1.4646638e+06
1325.7830651379386,1.4645108e+06
1325.7844540091571,1.4644654e+06
1325.7858428802597,1.4643904e+06
1325.7872317514782,1.4645554e+06
1325.7886206226958,1.4647208e+06
1325.7900094937986,1.4647946e+06
1325.7913983650171,1.4646112e+06
1325.7927872362347,1.4646244e+06
1325.7941761073375,1.4646496e+06
1325.7955649785558,1.4647729e+06
1325.7969538497737,1.4645895e+06
1325.7983427209929,1.4643116e+06
1325.7997315922112,1.4644481e+06
1325.801120463429,1.4642411e+06
1325.8025093345318,1.4645675e+06
1325.8038982057508,1.4647409e+06
1325.8052870769693,1.4645814e+06
1325.8066759481876,1.4647314e+06
1325.808064819406,1.4646411e+06
1325.8094536907408,1.4647092e+06
1325.8108425619594,1.4644676e+06
1325.8122314331777,1.4647428e+06
1325.813620304396,1.4645422e+06
1325.8150091756147,1.4646909e+06
1325.816398046833,1.464705e+06
1325.8177869181677,1.4646951e+06
1325.8191757893862,1.464265e+06
1325.8205646606048,1.4646199e+06
1325.8219535318237,1.4646805e+06
1325.8233424031587,1.4646239e+06
1325.8247312743765,1.4642334e+06
1325.826120145712,1.4646714e+06
1325.8275090169304,1.4645945e+06
1325.828897888148,1.4646984e+06
1325.8302867594834,1.4642986e+06
1325.831675630702,1.4646748e+06
1325.833064502036,1.4644042e+06
1325.8344533733716,1.464384e+06
1325.83584224459,1.4645826e+06
1325.8372311159242,1.4646965e+06
1325.8386199871434,1.4644436e+06
1325.840008858479,1.4646089e+06
1325.841397729813,1.4647024e+06
1325.842786601148,1.4646389e+06
1325.844175472367,1.4648484e+06
1325.8455643437019,1.4647185e+06
1325.8469532150366,1.4645202e+06
1325.8483420863713,1.4648552e+06
1325.8497309577065,1.4644445e+06
1325.8511198290412,1.464552e+06
1325.852508700376,1.4644921e+06
1325.8538975717108,1.4645341e+06
1325.8552864429294,1.4642972e+06
1325.8566753143805,1.46473e+06
1325.858064185716,1.464669e+06
1325.8594530570508,1.4647659e+06
1325.860841928385,1.4645836e+06
1325.8622307997207,1.4644516e+06
1325.8636196710554,1.4646764e+06
1325.8650085423897,1.4644646e+06
1325.866397413725,1.4646741e+06
1325.8677862851764,1.4647228e+06
1325.8691751565104,1.4643071e+06
1325.8705640278458,1.4647475e+06
1325.8719528991815,1.4644099e+06
1325.8733417706321,1.4643084e+06
1325.8747306419668,1.4642839e+06
1325.8761195133025,1.4646259e+06
1325.8775083847531,1.464317e+06
1325.8788972560878,1.4644874e+06
1325.8802861275399,1.4646248e+06
1325.881674998874,1.464297e+06
1325.8830638703253,1.4644266e+06
1325.8844527416609,1.4645481e+06
1325.885841613112,1.4644105e+06
1325.8872304844467,1.464548e+06
1325.888619355898,1.4646922e+06
1325.8900082273499,1.4646408e+06
1325.8913970986848,1.464694e+06
1325.8927859701353,1.4645252e+06
1325.8941748415873,1.4645116e+06
1325.8955637130387,1.4644882e+06
1325.8969525843727,1.4646316e+06
1325.8983414558247,1.4642734e+06
1325.8997303272758,1.4644968e+06
1325.9011191987265,1.4645336e+06
1325.9025080701786,1.4647708e+06
1325.9038969416297,1.4645509e+06
1325.905285812964,1.4645718e+06
1325.906674684416,1.4648259e+06
1325.9080635558678,1.4646785e+06
1325.9094524273182,1.464694e+06
1325.9108412987696,1.4646268e+06
1325.9122301702214,1.4646185e+06
1325.913619041672,1.4648592e+06
1325.9150079132396,1.4646904e+06
1325.9163967846916,1.4644869e+06
1325.9177856561423,1.4646326e+06
1325.9191745275934,1.4643908e+06
1325.9205633990455,1.4648632e+06
1325.9219522704961,1.4644562e+06
1325.9233411420637,1.4646571e+06
1325.9247300135157,1.4647398e+06
1325.9261188849675,1.4644424e+06
1325.9275077565353,1.4641421e+06
1325.9288966279858,1.4641875e+06
1325.9302854994376,1.4644948e+06
1325.9316743710056,1.4647791e+06
1325.933063242456,1.464732e+06
1325.9344521139078,1.4644244e+06
1325.9358409854756,1.4643035e+06
1325.937229856926,1.464548e+06
1325.9386187284945,1.4643854e+06
1325.9400075999456,1.4644901e+06
1325.9413964715127,1.4644096e+06
1325.9427853430811,1.4645766e+06
1325.9441742145332,1.4647605e+06
1325.9455630861,1.4650166e+06
1325.9469519575514,1.4647146e+06
1325.9483408291196,1.4647064e+06
1325.9497297006865,1.464467e+06
1325.9511185722542,1.464816e+06
1325.952507443706,1.4646419e+06
1325.9538963152731,1.4647115e+06
1325.955285186841,1.4644242e+06
1325.9566740584091,1.4647264e+06
1325.958062929977,1.46452e+06
1325.9594518014283,1.4646434e+06
1325.9608406729958,1.4645995e+06
1325.9622295445633,1.4643059e+06
1325.9650072876989,1.4645808e+06
1325.9663961592673,1.4645751e+06
1325.9677850308349,1.464079e+06
1325.969173902402,1.4646099e+06
1325.9705627739702,1.4646636e+06
1325.971951645538,1.4646645e+06
1325.9733405171048,1.4642399e+06
1325.974729388673,1.4646014e+06
1325.9761182602415,1.4642802e+06
1325.977507131925,1.4644622e+06
1325.9788960034925,1.4645909e+06
1325.980284875061,1.4646346e+06
1325.981673746628,1.464415e+06
1325.983062618312,1.464699e+06
1325.9844514898805,1.4644642e+06
1325.9858403614473,1.4647128e+06
1325.9872292330151,1.4644611e+06
1325.9886181047,1.4645234e+06
1325.9900069762668,1.4644534e+06
1325.9913958478346,1.4644164e+06
1325.9927847195192,1.464721e+06
1325.994173591087,1.4645984e+06
1325.995562462771,1.4646686e+06
1325.9969513343385,1.4645724e+06
1325.9983402060227,1.4645826e+06
1325.9997290775905,1.464394e+06
1326.0011179492744,1.4644406e+06
1326.0025068208429,1.4642956e+06
1326.0038956925268,1.4644855e+06
1326.0052845642103,1.4645451e+06
1326.0066734357788,1.4645169e+06
1326.0080623074628,1.4642898e+06
1326.0094511790298,1.4645285e+06
1326.0108400507147,1.4644092e+06
1326.0122289223993,1.4644934e+06
1326.0136177940826,1.4643126e+06
1326.0150066656504,1.4645192e+06
1326.016395537335,1.4646452e+06
1326.0177844090185,1.4645875e+06
1326.0191732807025,1.4643995e+06
1326.0205621523874,1.4644225e+06
1326.0219510239544,1.4647179e+06
1326.0233398956384,1.4645564e+06
1326.0247287673233,1.4649509e+06
1326.0261176390072,1.4644759e+06
1326.0275065106914,1.4645582e+06
1326.0288953823756,1.4646869e+06
1326.0302842540596,1.4644756e+06
1326.0316731257435,1.4645329e+06
1326.0330619974277,1.4645392e+06
1326.0344508691119,1.4647082e+06
1326.0358397407958,1.4645846e+06
1326.03722861248,1.4646529e+06
1326.0386174841642,1.4643576e+06
1326.0400063558482,1.4643001e+06
1326.0413952276485,1.4643786e+06
1326.0427840993334,1.4644608e+06
1326.0441729710183,1.4645576e+06
1326.0455618427015,1.4645101e+06
1326.0469507143857,1.4643912e+06
1326.048339586187,1.4643194e+06
1326.0497284578703,1.4645532e+06
1326.0511173295545,1.4646746e+06
1326.0525062013555,1.4642999e+06
1326.0538950730388,1.4644509e+06
1326.055283944723,1.4645968e+06
1326.056672816524,1.4646584e+06
1326.0580616882075,1.4645106e+06
1326.0594505598915,1.4648092e+06
1326.0608394316928,1.4643605e+06
1326.062228303377,1.4645096e+06
1326.0636171751776,1.4647426e+06
1326.0650060468615,1.4647555e+06
1326.066394918662,1.4647228e+06
1326.067783790346,1.4646179e+06
1326.0691726621467,1.4647252e+06
1326.0705615338306,1.4646855e+06
1326.0719504056312,1.464683e+06
1326.0733392774318,1.4644412e+06
1326.0747281491158,1.464515e+06
1326.0761170209162,1.4646594e+06
1326.0775058927168,1.4647122e+06
1326.078894764401,1.464695e+06
1326.0802836362022,1.4647622e+06
1326.0816725080026,1.464379e+06
1326.083061379803,1.4646766e+06
1326.0844502514879,1.4645592e+06
1326.0858391232878,1.4648335e+06
1326.0872279950881,1.4647112e+06
1326.0886168668894,1.4644292e+06
1326.0900057386891,1.4643564e+06
1326.0913946103733,1.4643385e+06
1326.0927834821746,1.4645059e+06
1326.094172353975,1.4643214e+06
1326.0955612257753,1.4645922e+06
1326.096950097576,1.4645579e+06
1326.0983389693765,1.4644836e+06
1326.099727841177,1.4642594e+06
1326.1011167129773,1.4643238e+06
1326.1025055847779,1.4644961e+06
1326.1038944565785,1.4648298e+06
1326.1052833283788,1.4643392e+06
1326.1066722001794,1.4645985e+06
1326.10806107198,1.4645078e+06
1326.1094499437804,1.4644169e+06
1326.1108388156972,1.4646086e+06
1326.1122276874985,1.4643808e+06
1326.1136165592989,1.4648975e+06
1326.1150054310988,1.4647636e+06
1326.1163943029,1.4645622e+06
1326.1177831747004,1.4644125e+06
1326.1191720466168,1.4645826e+06
1326.120560918418,1.464599e+06
1326.1219497902184,1.4647054e+06
1326.1233386621352,1.4645728e+06
1326.1247275339365,1.4645384e+06
1326.1261164057364,1.4648645e+06
1326.1275052775368,1.4645785e+06
1326.1288941494545,1.4646885e+06
1326.1302830212549,1.4647898e+06
1326.1316718931719,1.4642384e+06
1326.1330607649725,1.4645169e+06
1326.1344496368893,1.4647151e+06
1326.1358385086896,1.4644646e+06
1326.1372273804902,1.4645594e+06
1326.1386162524072,1.464605e+06
1326.1400051242076,1.4647486e+06
1326.1413939961246,1.4641588e+06
1326.1427828680416,1.4645858e+06
1326.1441717398427,1.4647078e+06
1326.1455606117597,1.4648472e+06
1326.1469494835594,1.4648608e+06
1326.1483383554769,1.4647538e+06
1326.149727227394,1.4645441e+06
1326.1511160991936,1.4647029e+06
1326.1525049711113,1.4646554e+06
1326.1538938430283,1.4645796e+06
1326.155282714828,1.4647749e+06
1326.1566715867457,1.4642922e+06
1326.1580604586625,1.4645725e+06
1326.1594493304624,1.4645392e+06
1326.16083820238,1.4647655e+06
1326.1622270742978,1.4645651e+06
1326.1636159462146,1.4644246e+06
1326.1650048181314,1.4644155e+06
1326.166393689932,1.4647054e+06
1326.167782561849,1.4644034e+06
1326.1691714337658,1.4644286e+06
1326.1705603056826,1.4647599e+06
1326.1719491775996,1.4645862e+06
1326.1733380495166,1.4645495e+06
1326.1747269214334,1.4645329e+06
1326.1761157933504,1.4645611e+06
1326.1775046652674,1.4643824e+06
1326.1788935371842,1.464461e+06
1326.180282409102,1.4645651e+06
1326.1816712810187,1.4641865e+06
1326.183060152935,1.4645835e+06
1326.1844490248527,1.4643549e+06
1326.1858378967695,1.4647112e+06
1326.1872267686858,1.4644649e+06
1326.1886156406033,1.4646412e+06
1326.1900045125203,1.46468e+06
1326.1913933845528,1.4646524e+06
1326.1927822564703,1.4645596e+06
1326.1941711283873,1.4645271e+06
1326.1955600003034,1.4645125e+06
1326.1969488722211,1.4643999e+06
1326.1983377442552,1.4644252e+06
1326.199726616172,1.464578e+06
1326.201115488089,1.4646365e+06
1326.202504360006,1.4644344e+06
1326.2038932320393,1.4649278e+06
1326.205282103956,1.4644489e+06
1326.206670975873,1.4644961e+06
1326.2080598479065,1.4645814e+06
1326.2094487198233,1.4646552e+06
1326.2108375917403,1.4648494e+06
1326.2122264637742,1.4644758e+06
1326.2136153356912,1.464405e+06
1326.2150042076073,1.4647855e+06
1326.2163930796414,1.4646581e+06
1326.2177819515582,1.4643116e+06
1326.219170823591,1.4646445e+06
1326.2205596955087,1.464452e+06
1326.2219485675419,1.4646901e+06
1326.2233374394582,1.4642286e+06
1326.2247263114923,1.4644952e+06
1326.226115183409,1.4644626e+06
1326.2275040554418,1.4644729e+06
1326.2288929274757,1.4646351e+06
1326.2302817993932,1.464678e+06
1326.231670671426,1.4646126e+06
1326.2330595433427,1.4645685e+06
1326.2344484153768,1.4642214e+06
1326.2358372874096,1.4647195e+06
1326.2372261593264,1.4642574e+06
1326.2386150313605,1.4646204e+06
1326.2400039033937,1.464316e+06
1326.2413927753107,1.4645756e+06
1326.2427816473441,1.464368e+06
1326.2441705193773,1.4645009e+06
1326.2455593914108,1.4647892e+06
1326.2469482633278,1.464634e+06
1326.2483371353617,1.4643744e+06
1326.249726007395,1.4648496e+06
1326.2511148794276,1.4648618e+06
1326.2525037514615,1.4646149e+06
1326.253892623495,1.4646566e+06
1326.255281495411,1.4645622e+06
1326.2566703674452,1.4643292e+06
1326.2580592394786,1.4642478e+06
1326.2594481115111,1.4642849e+06
1326.2608369835452,1.464336e+06
1326.2622258555793,1.4647015e+06
1326.2636147276119,1.4646555e+06
1326.2650035996453,1.4646946e+06
1326.2663924716794,1.4645398e+06
1326.267781343712,1.4646149e+06
1326.2691702157454,1.4643414e+06
1326.2705590877792,1.4643441e+06
1326.2719479598118,1.464735e+06
1326.2733368318452,1.4642505e+06
1326.274725703879,1.4647511e+06
1326.2761145759118,1.4647244e+06
1326.277503447945,1.4645372e+06
1326.2788923199791,1.4646286e+06
1326.2802811921297,1.4646946e+06
1326.2816700641629,1.4643759e+06
1326.2830589361956,1.4644066e+06
1326.2844478082297,1.4644214e+06
1326.285836680263,1.4644571e+06
1326.2872255522957,1.4645156e+06
1326.2886144244462,1.4645462e+06
1326.2900032964794,1.4645382e+06
1326.2913921685122,1.4644736e+06
1326.292781040546,1.4643442e+06
1326.294169912696,1.4647636e+06
1326.2955587847284,1.4646275e+06
1326.2969476567623,1.4645329e+06
1326.2983365287964,1.4643368e+06
1326.2997254009456,1.464567e+06
1326.3011142729788,1.464568e+06
1326.3025031451293,1.4647135e+06
1326.303892017162,1.4644885e+06
1326.3052808891953,1.4645395e+06
1326.3066697613458,1.4645194e+06
1326.3080586333783,1.4645185e+06
1326.3094475055282,1.4644186e+06
1326.310836377562,1.4645019e+06
1326.3122252495955,1.4645242e+06
1326.313614121745,1.4646705e+06
1326.3150029937785,1.4647456e+06
1326.3163918659284,1.4646362e+06
1326.3177807379616,1.4647128e+06
1326.3191696101112,1.4645679e+06
1326.3205584821453,1.4645932e+06
1326.321947354295,1.4646108e+06
1326.3233362263277,1.4649452e+06
1326.3247250984782,1.464438e+06
1326.3261139706278,1.4644599e+06
1326.3275028426606,1.4647189e+06
1326.328891714811,1.4646105e+06
1326.3302805869614,1.4643524e+06
1326.331669458994,1.4643596e+06
1326.3330583311438,1.464482e+06
1326.3344472031777,1.4646782e+06
1326.3358360753268,1.4643326e+06
1326.3372249474764,1.464371e+06
1326.338613819627,1.4646258e+06
1326.3400026916597,1.464517e+06
1326.3413915638093,1.4647791e+06
1326.3427804359599,1.4645325e+06
1326.344169308109,1.4647285e+06
1326.3455581801422,1.4646749e+06
1326.3469470522928,1.4647154e+06
1326.3483359244424,1.4647269e+06
1326.3511136686257,1.4645732e+06
1326.3525025407753,1.4645009e+06
1326.353891412925,1.4646108e+06
1326.3552802850747,1.4646458e+06
1326.3566691572246,1.4645314e+06
1326.3580580293742,1.4646895e+06
1326.3594469015238,1.4644072e+06
1326.3608357736744,1.4646622e+06
1326.3622246458249,1.4644615e+06
1326.3636135178576,1.4644742e+06
1326.3650023900072,1.4645436e+06
1326.3663912621578,1.4643962e+06
1326.3677801343067,1.4644611e+06
1326.3691690064566,1.4644874e+06
1326.370557878607,1.4645618e+06
1326.371946750756,1.4646699e+06
1326.3733356229059,1.464455e+06
1326.3747244950562,1.46457e+06
1326.3761133673215,1.4643412e+06
1326.3775022394714,1.4647398e+06
1326.3788911116217,1.4648692e+06
1326.3802799837715,1.4645685e+06
1326.3816688559214,1.464681e+06
1326.383057728071,1.464538e+06
1326.3844466002208,1.464528e+06
1326.3858354723707,1.4645014e+06
1326.3872243445203,1.4646448e+06
1326.3886132167863,1.4646656e+06
1326.3900020889362,1.4645015e+06
1326.391390961086,1.464552e+06
1326.3927798332356,1.4647074e+06
1326.3941687053853,1.4643859e+06
1326.3955575776517,1.4645248e+06
1326.396946449802,1.4648588e+06
1326.3983353219523,1.46448e+06
